co,name,reg_name,code,pop,lat,lon
co,alto gachantiva,Alto Gachantiva,6,,5.6844444,-73.5497222
co,alto gavilan,Alto Gavilán,33,,3.905,-74.3858333
co,alto genova,Alto Genova,12,,8.5461111,-75.6366667
co,alto grande,Alto Grande,6,,5.9333333,-72.4
co,alto guamito,Alto Guamito,26,,5.8738889,-73.6208333
co,alto guaramito,Alto Guaramito,21,,8.1958333,-72.38472220000001
co,alto harmony hall,Alto Harmony Hall,25,,12.55,-81.7166667
co,alto jordan,Alto Jordan,26,,6.2166667,-73.75
co,alto juyamoca,Alto Juyamoca,26,,5.9186111,-73.6702778
co,alto la belleza,Alto La Belleza,26,,5.9352778,-73.8663889
co,alto la campana,Alto La Campana,9,,1.7558333,-77.1894444
co,alto la compana,Alto La Compana,9,,1.7558333,-77.1894444
co,alto la concordia,Alto La Concordia,25,,12.55,-81.7166667
co,alto la meseta,Alto La Meseta,26,,5.9047222,-73.6325
co,alto la piedra,Alto La Piedra,2,,6.6944444,-75.5427778
co,alto las niguas,Alto Las Niguas,26,,6.4847222,-73.1483333
co,alto las parras,Alto Las Parras,2,,5.6427778,-75.82861109999999
co,alto lisboa,Alto Lisboa,7,,5.116666700000001,-75.59361109999999
co,alto losada,Alto Losada,19,,2.3736111,-74.5558333
co,alto lucero,Alto Lucero,21,,8.1494444,-73.385
co,alto mira,Alto Mira,3,,6.3577778,-71.7927778
co,altomira,Altomira,4,,10.916666699999999,-74.95
co,altomira,Altomira,29,,4.1722222,-75.9191667
co,altomira,Altomira,33,,5.7641667000000005,-74.38083329999999
co,alto paez,Alto Paez,29,,4.2666667,-76.3
co,alto palma,Alto Palma,26,,6.2833333,-73.65
co,alto pance,Alto Pance,29,,3.3283332999999997,-76.63861109999999
co,alto pena colorado,Alto Peña Colorado,20,,0.9894444,-77.7891667
co,alto piedra herrada,Alto Piedra Herrada,6,,5.45,-73.1166667
co,alto pino,Alto Pino,17,,11.445277800000001,-72.5358333
co,altoplano,Altoplano,18,,9.916666699999999,-74.3
co,alto prado,Alto Prado,29,,3.7019443999999995,-76.16027779999999
co,alto redondo,Alto Redondo,32,,5.2,-72.7666667
co,alto redondo,Alto Redondo,33,,4.5802778,-73.25916670000001
co,altoros,Altoros,8,,2.0213889,-74.80444440000001
co,alto rosario,Alto Rosario,5,,8.8,-74.16666670000001
co,alto rosario,Alto Rosario,12,,8.603611099999998,-75.8386111
co,alto san juan,Alto San Juan,28,,4.2038889,-75.32888890000001
co,alto sano,Alto Sano,28,,3.9577777999999997,-75.2627778
co,alto san rafael,Alto San Rafael,2,,5.5611111,-75.78388890000001
co,altos del rosario,Altos del Rosario,5,5220.0,8.7944444,-74.1658333
co,alto seco,Alto Seco,33,,5.5983333,-74.3686111
co,alto senon,Alto Senón,2,,5.6458333,-75.83555559999999
co,alto sigui,Alto Sigüí,9,,2.8833333,-77.1833333
co,alto suarez,Alto Suárez,26,,6.2888889,-73.4066667
co,alto talpiaquer,Alto Talpiaquer,20,,1.0333333,-77.3
co,alto tapialquer,Alto Tapialquer,20,,1.0333333,-77.3
co,alto tierra negra,Alto Tierra Negra,33,,3.9794443999999998,-74.3805556
co,alto valvanera,Alto Valvanera,20,,0.9841667,-77.66666670000001
co,alto venecia,Alto Venecia,2,,6.745555599999999,-75.5111111
co,altoviento,Altoviento,21,,8.1666667,-72.45
co,alto viento,Alto Viento,26,,6.749444400000001,-73.7025
co,alto villaraso,Alto Villaraso,24,,4.9711111,-75.5555556
co,alturas,Alturas,24,,5.3577778,-75.8052778
co,alturas,Alturas,28,,4.420555599999999,-75.4975
co,aluuotiro,Aluuotirö,17,,12.116666699999998,-71.7666667
co,alvarado,Alvarado,28,2049.0,4.5686111,-74.9566667
co,alvecia,Alvecia,29,,3.6452777999999997,-76.1044444
co,alvernia,Alvernia,22,,1.1833333000000001,-76.5166667
co,amaceri,Amaceri,2,,7.7333333,-74.7166667
co,amacocha,Amacocha,1,,-1.4166667,-73.55
co,amador,Amador,5,,10.433333300000001,-75.5333333
co,amaga,Amagá,2,12170.0,6.043888900000001,-75.7080556
co,amagamiento,Amagamiento,2,,6.25,-74.9
co,amaiceo,Amaiceo,17,,11.256666699999998,-72.36138890000001
co,amaigur,Amaigur,17,,11.433333300000001,-72.2
co,amaime,Amaime,29,,3.605,-76.28277779999999
co,amaiquiro,Amáiquiro,17,,12.083333300000001,-72.1166667
co,amaiteo,Amaiteo,17,,11.256666699999998,-72.36138890000001
co,amakimahana,Amakimahana,17,,12.233333300000002,-71.66666670000001
co,amalfi,Amalfi,2,9733.0,6.9105555999999995,-75.08
co,amalia,Amalia,2,,7.0016667,-75.0383333
co,amalia lopez,Amalia López,29,,4.1111111000000005,-75.98388890000001
co,amamahana,Amámahana,17,,11.413888900000002,-72.3905556
co,amanaven,Amanaven,31,,4.095555600000001,-67.73777779999999
co,amansagatos,Amansagatos,26,,6.2777778,-73.22
co,amanseri,Amanserí,2,,7.8,-74.7
co,amantible,Amantible,2,,6.916388900000001,-75.5669444
co,amaranto,Amaranto,2,,5.8441667,-75.93722220000001
co,amaseri,Amaserí,2,,7.8,-74.7
co,amaurica,Amaurica,17,,11.495833300000001,-72.7475
co,amaya,Amaya,12,,9.4,-75.7833333
co,amayarco,Amayarco,28,,3.7733333,-75.17944440000001
co,amazonas,Amazonas,5,,9.9,-75.1166667
co,amazonas,Amazonas,10,,10.1,-73.3
co,amazonas,Amazonas,18,,10.0,-74.1
co,amazonas,Amazonas,27,,8.7,-74.7666667
co,ambalamita,Ambalamita,28,,3.2905556000000002,-74.9247222
co,ambalema,Ambalema,28,,4.786111099999999,-76.7666667
co,ambato,Ambato,28,,4.2333333,-74.9
co,amberes,Amberes,5,,10.4,-75.5166667
co,amberes,Amberes,28,,4.1716667,-75.61361109999999
co,amberes,Amberes,29,,3.5188888999999994,-76.1311111
co,ambica,Ambica,16,,2.5861111,-75.6638889
co,ambica,Ambicá,28,,3.4958332999999997,-74.7941667
co,amborco,Amborco,16,,3.0213889,-75.3644444
co,amborquito,Amborquito,16,,3.0280556,-75.35888890000001
co,ambrosia,Ambrosia,4,,10.4666667,-75.0333333
co,ambrosio,Ambrosio,4,,10.4666667,-75.0333333
co,ambulu,Ambulu,28,,3.6361111000000004,-75.355
co,amchisohu,Amchisohu,17,,12.25,-71.35
co,america,América,2,,6.25,-75.6166667
co,amezquita,Amézquita,6,,5.7833333,-73.2166667
co,aminda,Aminda,20,,1.6166667,-77.5
co,amocal,Amocal,6,,5.7247222,-74.0041667
co,amoya,Amoyá,28,,3.6719443999999997,-75.3833333
co,amparo,Amparo,18,,10.15,-74.45
co,amparo,Amparo,32,,4.75,-72.2333333
co,amsterdam,Amsterdam,33,,4.9805556,-73.90361109999999
co,amurco,Amurco,17,,11.4769444,-72.7569444
co,amururua,Amúrurua,17,,11.5925,-72.7394444
co,anacal,Anacal,26,,6.1583333,-73.1475
co,anacarco,Anacarco,28,,3.4466667,-75.0997222
co,anacaro,Anacaro,29,,4.7891667,-75.9666667
co,anacleto garcia,Anacleto García,16,,2.9833333,-75.0
co,anaconia,Anaconia,16,,2.9333332999999997,-75.08333329999999
co,anacuta,Anacuta,33,,4.3341667,-74.4913889
co,anai,Anaí,17,,11.6197222,-72.36583329999999
co,anaime,Anaime,17,,11.242222199999999,-73.04
co,anaime,Anaime,28,,4.396388900000001,-75.445
co,ana joaquina,Ana Joaquina,18,,9.233333300000002,-74.58333329999999
co,analipa,Analipa,17,,11.416666699999999,-72.6333333
co,analipe,Analipe,17,,11.416666699999999,-72.6333333
co,anapoima,Anapoima,33,4953.0,4.5202778,-74.53944440000001
co,a narino,A Nariño,20,,1.7586111,-78.48361109999999
co,anasu,Anasu,9,,3.05,-76.66666670000001
co,anayaco,Anayaco,16,,1.8177778000000002,-75.8419444
co,anay,Anay,17,,11.6197222,-72.36583329999999
co,anayas,Anayas,9,,2.5263888999999997,-76.79888890000001
co,anazco,Añazco,29,,3.5175,-76.16638890000002
co,anchicaya,Anchicaya,29,,3.6186111000000003,-76.9133333
co,anchique,Anchique,28,,3.5813888999999994,-75.1011111
co,ancon,Ancón,5,,9.233333300000002,-74.5333333
co,ancon,Ancón,20,,1.5333333,-78.9
co,ancuya,Ancuya,20,5852.0,1.2655556000000001,-77.5266667
co,andadero,Andadero,33,,4.85,-73.7666667
co,andagoya,Andagoya,11,,5.1,-76.6833333
co,andalucia,Andalucía,2,,7.587222200000001,-76.6338889
co,andalucia,Andalucia,6,,5.5569444,-73.78111109999999
co,andalucia,Andalucía,16,,1.9033333,-75.68722220000001
co,andalucia,Andalucía,18,,10.083333300000001,-73.9833333
co,andalucia,Andalucía,27,,8.666666699999999,-75.0
co,andalucia,Andalucía,29,17432.0,4.1741667,-76.1702778
co,andalucia,Andalucía,32,,4.920555599999999,-72.3705556
co,andalucia,Andalucía,33,,4.6736111,-73.9922222
co,andes,Andes,2,16420.0,5.6580556,-75.88083329999999
co,andes,Andes,4,,10.9666667,-74.8166667
co,andian,Andian,5,,10.25,-75.2666667
co,andian,Andian,18,,10.316666699999999,-74.4666667
co,andianapolis,Andianapolis,29,,4.1658333,-76.38638890000001
co,andinapoles,Andinapóles,29,,4.1658333,-76.38638890000001
co,andongo,Andongo,20,,1.6213889,-77.41861109999999
co,andorra,Andorra,26,,6.143055599999999,-73.1772222
co,andorra,Andorra,33,,4.5333333,-74.7
co,andrea,Andrea,4,,10.766666699999998,-74.83333329999999
co,anerrutamahana,Anerrutamahana,17,,12.333333300000001,-71.66666670000001
co,anganoy,Anganoy,20,,1.2333333,-77.2833333
co,angelia,Angelia,28,,3.4925,-75.2694444
co,angelina,Angelina,2,,6.715,-75.8866667
co,angelopolis,Angelópolis,2,1917.0,6.0833333,-75.7
co,angentina,Angentina,26,,6.8133333,-73.6994444
co,angola,Angola,5,,10.233333300000002,-75.1333333
co,angonoy,Angonoy,20,,1.2333333,-77.2833333
co,angostura,Angostura,1,,-0.45,-72.5166667
co,angostura,Angostura,2,3640.0,6.8886110999999985,-75.3383333
co,angostura,Angostura,10,,8.1166667,-73.5333333
co,angostura,Angostura,18,,10.433333300000001,-74.6333333
co,angostura,Angostura,20,,1.2166667,-78.58333329999999
co,angostura,Angostura,26,,7.037222200000001,-73.2769444
co,angostura,Angostura,28,,3.8033333,-75.0630556
co,angostura,Angostura,32,,5.0666667,-72.16666670000001
co,angosturas,Angosturas,2,,6.8886110999999985,-75.3383333
co,angosturas,Angosturas,3,,6.5333333,-71.7833333
co,angosturas,Angosturas,8,,-0.5666667,-72.7333333
co,angosturas,Angosturas,19,,4.5641667,-73.0022222
co,angosturas,Angosturas,26,,6.2438889,-73.2719444
co,angosturas,Angosturas,29,,3.9747222,-76.17777779999999
co,angustia,Angustia,27,,9.316666699999999,-75.35
co,animas,Ánimas,20,,0.85,-77.6333333
co,anjel del descanso,Anjel del Descanso,17,,11.683333300000001,-72.75
co,anolaima,Anolaima,10,,8.0833333,-73.5333333
co,anolaima,Anolaima,33,5585.0,4.7633333,-74.4683333
co,anori,Anorí,2,4762.0,7.076388900000001,-75.1505556
co,anselmo sedy,Anselmo Sedy,11,,5.0166667,-77.1166667
co,anserma,Anserma,7,25242.0,5.3327778,-75.7911111
co,ansermanueva,Ansermanueva,29,,4.7972222,-75.995
co,ansermanuevo,Ansermanuevo,29,12332.0,4.7972222,-75.995
co,antado,Antadó,2,,6.9833333,-76.25
co,antado,Antadó,11,,6.6833333,-77.33333329999999
co,antasales,Antasales,2,,7.35,-76.15
co,antechiro,Antechiro,17,,12.083333300000001,-71.3833333
co,anteshiruhu,Antéshiruhu,17,,12.083333300000001,-71.3833333
co,antezales,Antezales,2,,7.35,-76.15
co,antiguo,Antiguo,31,,6.0833333,-69.2333333
co,antiguo caserio la bonga,Antiguo Caserío La Bonga,5,,10.366666699999998,-75.2833333
co,antioquia,Antioquia,2,11829.0,6.559722200000001,-75.8280556
co,antioquia,Antioquia,28,,4.366666700000001,-74.95
co,antioquia,Antioquia,33,,4.6,-74.4
co,antonazo,Antoñazo,18,,10.25,-74.33333329999999
co,antonia,Antonia,18,,10.866666699999998,-74.1833333
co,antonia santos,Antonia Santos,26,,6.2705556,-73.0319444
co,antonia santos,Antonia Santos,33,,5.552777799999999,-73.8013889
co,antonio garcia,Antonio Garcia,12,,8.8602778,-76.33972220000001
co,antonio narino,Antonio Nariño,20,,1.6675,-77.0236111
co,antonio narino,Antonio Nariño,29,,3.7316667000000003,-76.24472220000001
co,antonio narino,Antonio Nariño,33,,4.8611111,-73.6475
co,antonio recaurte,Antonio Recaurte,6,,5.6658333,-73.72972220000001
co,antonio ricaurte,Antonio Ricaurte,29,,3.6402778,-76.2583333
co,antonio salguero,Antonio Salguero,11,,5.5666667,-77.0166667
co,anuachom a,Anúachom A,17,,11.4533333,-72.56611109999999
co,anuachom b,Anúachom B,17,,11.4675,-72.5563889
co,anuachon,Anúachon,17,,11.4533333,-72.56611109999999
co,anuariachom,Anuariachóm,17,,11.246666699999999,-72.24722220000001
co,anza,Anzá,2,,6.3061111,-75.85722220000001
co,anzoategui,Anzoátegui,28,2229.0,4.6338889000000005,-75.0972222
co,apariuohu,Apariuohu,17,,11.4280556,-72.13722220000001
co,apartadade,Apartadade,12,,8.776666699999998,-75.5711111
co,apartadero,Apartadero,21,,8.2166667,-73.33333329999999
co,apartaderos,Apartaderos,21,,8.2166667,-73.33333329999999
co,apartado,Apartadó,2,86439.0,7.866666700000001,-76.66666670000001
co,aperche,Aperche,33,,5.4166667,-74.3833333
co,apia,Apía,24,6940.0,5.108055599999999,-75.9463889
co,apial,Apial,19,,4.0833333,-73.5666667
co,apiay,Apiay,19,,4.0833333,-73.5666667
co,apicala,Apicala,28,,4.15,-74.7333333
co,apone,Aponé,28,,3.6666667,-75.3666667
co,aponte,Aponte,20,,1.4,-77.0166667
co,aponte,Aponte,28,,3.6666667,-75.3666667
co,aposentos,Aposentos,6,,5.6383333,-73.5988889
co,aposentos,Aposentos,21,,8.3333333,-73.0666667
co,aposentos,Aposentos,26,,5.9297222000000005,-73.85611109999999
co,aposentos,Aposentos,33,,4.9327778,-73.9761111
co,apotoruitpa,Apotoruitpa,17,,11.9897222,-72.04777779999999
co,apotureca,Apotureca,17,,11.485,-72.5775
co,apucarpo,Apucarpo,2,,6.726111099999999,-76.03361109999999
co,apulo,Apulo,33,,4.5166667,-74.6
co,apure,Apure,18,,9.866666699999998,-74.58333329999999
co,apure plato,Apure Plato,18,,9.866666699999998,-74.58333329999999
co,aquablanca,Aquablanca,29,,3.6883333,-76.35388890000002
co,aquabonita,Aquabonita,14,,2.5797222,-72.5880556
co,aquachia,Aquachía,10,,8.3125,-73.6269444
co,aquatria,Aquatría,9,,1.7725,-77.2369444
co,aquitania,Aquitania,2,,5.8333333,-74.9333333
co,aquitania,Aquitania,6,5718.0,5.5197222,-72.8875
co,aquitas,Aquitas,2,,7.333888900000001,-75.46888890000001
co,arabia,Arabia,2,,5.9166667,-75.7833333
co,arabia,Arabia,7,,5.1094444,-75.5766667
co,arabia,Arabia,15,,3.6383332999999998,-69.0458333
co,arabia,Arabia,16,,2.2072222000000004,-75.6763889
co,arabia,Arabia,18,,10.266666699999998,-74.25
co,arabia,Arabia,24,,4.7177777999999995,-75.7155556
co,arabia,Arabia,28,,3.3602778,-75.66305559999999
co,arabia,Arabia,32,,4.7833333,-72.25
co,arabia,Arabia,33,,4.4833333,-74.4666667
co,araca,Araca,28,,3.5666667000000003,-75.4333333
co,aracal,Aracal,33,,4.3147222,-73.1369444
co,aracataca,Aracataca,18,27704.0,10.5927778,-74.1905556
co,arache,Arache,12,,9.083333300000001,-75.65
co,aracure,Aracure,31,,4.3702778,-70.6
co,arada,Arada,28,,3.455,-74.8855556
co,aragon,Aragón,2,,6.7822222000000005,-75.5641667
co,araguato,Araguato,14,,2.7513889,-70.79
co,arainaguo,Arainaguo,17,,11.472777800000001,-72.7783333
co,arakachom,Arákachom,17,,11.4702778,-72.3141667
co,arambaza,Arambaza,1,,2.0666667000000003,-73.1
co,aranapuruohu,Aránapuruohu,17,,12.133333300000002,-71.7166667
co,aranda,Aranda,20,,1.25,-77.2666667
co,aranda,Aranda,26,,6.2833333,-73.3666667
co,aranjuez,Aranjuez,2,,6.2833333,-75.5666667
co,aranzazu,Aranzazu,7,9327.0,5.2736111,-75.4936111
co,aranzazu,Aranzazu,9,,2.4763889,-75.91972220000001
co,araos,Araos,2,,6.709722200000001,-75.92277779999999
co,araparen,Aráparen,17,,11.499722199999999,-72.1677778
co,arara,Arará,14,,1.1541667,-71.6408333
co,ararac,Ararac,1,,-0.8,-72.33333329999999
co,araracuara,Araracuara,1,,-0.6333333000000001,-72.25
co,araracuara,Araracuara,19,,4.1741667,-72.9780556
co,araras de coemas,Araras de Coemas,1,,-1.2166667,-72.33333329999999
co,ararca,Ararca,5,,10.266666699999998,-75.5666667
co,arashouri,Aráshouri,17,,12.4,-71.5
co,aratoca,Aratoca,26,2101.0,6.6983333,-73.0216667
co,aratoque,Aratoque,21,,8.25,-73.2
co,araua,Araua,17,,12.316666699999999,-71.65
co,arauca,Arauca,3,69266.0,7.090277799999999,-70.7616667
co,arauca,Arauca,7,,5.1133333,-75.69722220000001
co,arauca,Arauca,10,,9.170277800000001,-73.5466667
co,arauca,Arauca,16,,3.2358333,-74.7955556
co,arauca,Arauca,29,,3.6505556000000006,-76.4502778
co,arauco,Arauco,7,,5.1133333,-75.69722220000001
co,araujo,Araujo,9,,2.5775,-75.8330556
co,araujo,Araujo,18,,9.266666699999998,-74.25
co,arauquita,Arauquita,3,9951.0,7.0302777999999995,-71.4355556
co,araurica,Araurica,17,,11.616666699999998,-72.6833333
co,araurio,Araurío,17,,11.8008333,-72.3591667
co,arayon,Arayón,29,,3.4141667,-77.13972220000001
co,arbela,Arbela,9,,2.15,-76.7833333
co,arbelaez,Arbeláez,27,,9.016666699999998,-75.16666670000001
co,arbelaez,Arbeláez,33,5252.0,4.2722222,-74.4155556
co,arbol del descanso,Árbol del Descanso,17,,11.683333300000001,-72.75
co,arboleda,Arboleda,2,,5.8769444,-75.5066667
co,arboleda,Arboleda,7,,5.5833333,-75.15
co,arboleda,Arboleda,9,,1.7025,-77.2005556
co,arboleda,Arboleda,10,,8.733333300000002,-73.7333333
co,arboleda,Arboleda,20,1736.0,1.5033333,-77.0877778
co,arboleda,Arboleda,27,,8.816666699999999,-74.6166667
co,arboledas,Arboledas,9,,1.7025,-77.2005556
co,arboledas,Arboledas,21,2702.0,7.645277799999999,-72.8030556
co,arboledas,Arboledas,27,,9.2336111,-74.9925
co,arboletas,Arboletas,2,,8.8655556,-76.4336111
co,arboletes,Arboletes,2,8381.0,8.8655556,-76.4336111
co,arbolito,Arbolito,28,,4.0138888999999995,-75.63972220000001
co,arbol solo,Árbol Solo,6,,6.2,-72.7166667
co,arbolsolo,Arbolsolo,26,,6.2066667,-73.1030556
co,arbol solo,Árbol Solo,26,,6.4255556,-73.2222222
co,arcabuco,Arcabuco,6,1564.0,5.75,-73.4333333
co,arcadia,Arcadia,16,,2.4441667000000002,-75.3972222
co,arcadia,Arcadia,28,,4.4,-75.4666667
co,archibolds,Archibolds,25,,13.333333300000001,-81.3666667
co,arcon,Arcón,7,,5.5,-75.66666670000001
co,ardila,Ardila,2,,6.4,-75.2333333
co,ardita,Ardita,11,,7.133333299999999,-77.8166667
co,arebe,Arebe,31,,4.7666667,-68.5
co,aremasahin,Arémasahin,17,,12.183333300000001,-71.8166667
co,aremasain,Aremasain,17,,11.4947222,-72.6994444
co,aremasanahu,Aremasánahu,17,,11.882777800000001,-71.64111109999999
co,aremasauahu,Aremasáuahu,17,,11.882777800000001,-71.64111109999999
co,aremasauao,Aremasauao,17,,11.882777800000001,-71.64111109999999
co,arena,Arena,5,,9.516666699999998,-74.9333333
co,arena,Arena,12,,8.4666667,-75.55
co,arena,Arena,17,,11.1875,-72.72277779999999
co,arena,Arena,20,,1.5116667,-77.1055556
co,arena,Arena,27,,9.433333300000001,-75.0166667
co,arena blanca,Arena Blanca,10,,9.4630556,-73.4611111
co,arenablanca,Arenablanca,27,,9.1688889,-74.97111109999999
co,arena del norte,Arena del Norte,12,,8.983333300000002,-75.5
co,arena del sur,Arena del Sur,12,,8.5811111,-75.5841667
co,arenal,Arenal,5,5346.0,8.4666667,-73.95
co,arenal,Arenal,11,,5.133333299999999,-77.0
co,arenal,Arenal,12,,8.5811111,-75.5841667
co,arenal,Arenal,20,,1.4666667,-77.5333333
co,arenal,Arenal,27,,9.383333300000002,-75.4833333
co,arenal,Arenal,29,,4.0,-76.91666670000001
co,arenal chico,Arenal Chico,33,,5.0,-73.95
co,arenales,Arenales,9,,2.8213889,-76.7058333
co,arenales,Arenales,19,,3.5166667,-73.35
co,arenales,Arenales,29,,4.0,-76.91666670000001
co,arenas,Arenas,5,,9.8,-75.2166667
co,arenas,Arenas,12,,8.5811111,-75.5841667
co,arenasblancas,Arenasblancas,10,,9.4630556,-73.4611111
co,arenas del norte,Arenas del Norte,12,,8.983333300000002,-75.5
co,arenas del sur,Arenas del Sur,12,,8.5811111,-75.5841667
co,arenosa,Arenosa,2,,6.4730555999999995,-74.6833333
co,arenosa,Arenosa,6,,5.996111099999999,-74.25
co,arenosa,Arenosa,7,,5.4333333,-75.4333333
co,arenosa,Arenosa,21,,8.0925,-72.4938889
co,arenosita,Arenosita,2,,7.0166667,-74.55
co,arenoso,Arenoso,12,,8.2166667,-75.75
co,ares bocas,Ares Bocas,3,,6.978055599999999,-71.2158333
co,argel,Argel,33,,4.75,-74.3166667
co,argelia,Argelia,1,,-0.9333333,-73.7166667
co,argelia,Argelia,2,3474.0,5.7341667,-75.1463889
co,argelia,Argelia,6,,4.8091667000000005,-73.17277779999999
co,argelia,Argelia,8,,1.7641667,-74.7869444
co,argelia,Argelia,9,4262.0,2.2430556,-77.27861109999999
co,argelia,Argelia,18,,9.55,-74.7
co,argelia,Argelia,28,,3.4925,-75.2694444
co,argelia,Argelia,29,3419.0,4.7283333,-76.1241667
co,argelia,Argelia,32,,5.2,-72.0166667
co,argelia,Argelia,33,,4.4655556,-74.4327778
co,argentina,Argentina,2,,5.7333333,-75.05
co,argentina,Argentina,3,,6.8241667,-70.81833329999999
co,argentina,Argentina,6,,5.7772222,-74.1613889
co,argentina,Argentina,8,,0.31666669999999997,-74.15
co,argentina,Argentina,10,,10.1,-73.35
co,argentina,Argentina,16,,2.2038889,-75.9805556
co,argentina,Argentina,18,,9.7833333,-74.2666667
co,argentina,Argentina,21,,7.1780555999999995,-72.2525
co,argentina,Argentina,24,,5.1302778,-75.8511111
co,argentina,Argentina,26,,6.8133333,-73.6994444
co,argentina,Argentina,29,,3.8333333,-76.6833333
co,argentina,Argentina,32,,4.8844444000000005,-72.9147222
co,argentina,Argentina,33,,4.7666667,-74.5333333
co,arguello,Argüello,20,,1.1333333,-77.4666667
co,ariaitpa,Aríaitpa,17,,12.266666699999998,-71.41666670000001
co,ariari,Ariari,33,,4.0,-74.5
co,arica,Arica,1,,-2.1333333,-71.7333333
co,aricaporo,Aricaporo,32,,5.7833333,-70.05
co,ariguani,Ariguaní,18,26246.0,10.25,-74.0
co,arihueca,Arihueca,18,,10.85,-74.16666670000001
co,arijunasahin,Aríjunasahin,17,,11.6858333,-72.32611109999999
co,arimaca,Arimaca,18,,11.116666699999998,-74.1166667
co,ariporo,Ariporo,32,,5.9666667,-72.25
co,arirapaha,Arírapaha,17,,12.1,-71.8
co,arirapah,Arírapah,17,,11.628611099999999,-72.46638890000001
co,aritayein,Aritayeín,17,,11.6752778,-72.71611109999999
co,arizona,Arizona,5,,10.483333300000002,-75.4333333
co,arizona,Arizona,14,,2.72,-72.2833333
co,arizona,Arizona,18,,10.566666699999999,-74.1333333
co,arizona,Arizona,19,,4.0408333,-72.96611109999999
co,arjona,Arjona,5,50406.0,10.2586111,-75.34611109999999
co,arjona,Arjona,10,,9.5347222,-73.90638890000001
co,arma,Arma,7,,5.6133333,-75.5383333
co,armadillo,Armadillo,4,,10.6,-74.91666670000001
co,armadillo numero tres,Armadillo Número Tres,4,,10.6,-74.91666670000001
co,armenia,Armenia,2,2035.0,6.1563889000000005,-75.7872222
co,armenia,Armenia,5,,10.4,-75.5166667
co,armenia,Armenia,12,,8.8211111,-76.2375
co,armenia,Armenia,16,,3.0958333,-74.9391667
co,armenia,Armenia,23,315332.0,4.5338889,-75.6811111
co,armenia,Armenia,26,,7.1386110999999985,-73.37638890000001
co,armenia,Armenia,27,,8.55,-74.9833333
co,armenia,Armenia,33,,4.383333299999999,-74.7833333
co,armenia central,Armenia Central,12,,8.826111099999999,-76.25361109999999
co,armero,Armero,28,,5.0316667,-74.8908333
co,arnania,Arnanía,26,,7.1855556,-73.03388890000001
co,arpajaco,Arpajaco,17,,12.233333300000002,-71.2666667
co,arquia,Arquía,2,,6.2333333,-76.7333333
